term,example
저격총,그렇게 한동안 잊혀져 있다가 전쟁 환경의 급격한 변화는 대물저격총의 필요성을 다시 증가시켰고 바로 이때 배럿 M82(BarrettM82)이 등장하였다.
저격총,"흔히 제1차대전 말에 전차 공격용으로 탄생한T-Gewehr를 효시로 보는데, 제2차대전을 거치며 다양한 대물저격총이 등장하였다."
저격총,그래서 저격총의 정확한 정의는 다른 소총에 비하여 더욱 먼 거리에서 특정한 목표에 대하여 정확한 탄착이 가능한 총기라고 하겠다.
저격총,그래서 흔히 구닥다리로 취급 받는 19세기 말에서 20세기 초에 탄생한 소총들이 역사상 많은 전과를 올린 저격총의 명성도 함께 가지고 있다.
저격총,그래서 ‘T-게베어’같은 대물저격총이 등장하였지만 효과는 극히 제한적이었다.
저격총,사실 이 때문에 현재 러시아군의 특수부대나 전문 저격수들은 별도로SV-98같은 최신 저격총을 사용한다.
저격총,"50 BMG탄을 채용한 저격총들이 바로 이런 무기체계로, 전자로는 어큐러시 인터내셔널의 AWSM이, 후자로는 바렛 M82A1/M107 반자동소총, 맥밀란 Tac-50 볼트액션 저격총 등이 유명하다."
저격총,특히 저격용으로 특화된 G3/SG1 같은 경우는 이후 최고의 저격총이라는 명성을 얻은PSG-1과MSG90의 원형이 되기도 했다.
저격총,당시 해병대는 기존 저격총인 M40A1보다 사거리가 길고 경장갑차량도 능히 격파할 수 있을 만큼 파괴력도 강한 M82가 광활한 사막에서 사용하기가 적합하다고 인정하였다.
저격총,이와 같은 전과를 올릴 수 있었던 도구가 저격총 같은 정밀함을 발휘한MP5임이 알려지면서 단숨에 세계 최고의 기관단총이라는 명성을 얻었다.
저격총,"제2차 대전 당시 사용된PPD-40 기관단총,DK중기관총,DS-39 중기관총,PTRD대물저격총 등의 개발을 주도한 데그챠레프는 총의 기계적인 특성뿐만 아니라 용도에 대해서도 잘 알던 뛰어난 엔지니어였다."
저격총,"이 조병창은 원자재 투입부터 완제품 생산까지 모든 공정을 한 곳에서 끝낼 수 있도록 만들어진 시설로 단순히 콜트사의 M16 소총을 면허생산하는 데 그치지 않고, 권총, 기관단총, 기관총, 저격총 등 다양한 총기를 독자적으로 개발하는 기반이 되었다."
저격총,62mm 탄환이라고 해도 M60 기관총에 쓰는 M80 볼(Ball) 탄환은 M24 저격총이 사용하는 M118LR(Long Range) 탄환과는 다르다.
저격총,지금이야 냉간단조 총열이 보편화되었지만HK416이 처음 선보였을 당시만 해도 냉간단조 총열은 고가의 사냥총이나 저격총에서만 볼 수 있었다.
저격총,이러한 한계의 절충점에서 탄생한 소총이 바로 대물저격총이다.
저격총,한편 장거리교전이 강조되면서 사정거리가 1km가 넘는 저격총들이 모든 특수부대들에게 채용되기 시작했다.
저격총,저격총이라면 일반소총보다도 먼 거리를 쏘아야 한다.
저격총,저격총은 과거 볼트액션식이 선호되었지만 다수의 적에 대하여 유효한 공격을 가하기 위해서 최근에는 반자동식도 애용된다.
저격총,또한 저격총에 준하는 정확성과 사거리를 지닌 지정사수소총 역시 장거리 교전이 잦아진 대테러전쟁에서 본격적으로 지급되기 시작했다.
저격총,일단 소총의 정확성 자체가 1MOA인 이상 반자동 저격총도 상황과 필요에 따라 사용하고 있다.
저격총,반자동저격소총 가운데서 또다른 유명인사는 과거 독일연방군의 제식소총이었던 G3 계열의 저격총이다.
저격총,결국 일선의 보병들이 직접 들고 사용할 대물저격총의 필요성을 대두된 것이다.
저격총,그런데 기존의 대물저격총은 너무 무겁고 반동이 강하여 사수들이 툭하면 부상당하고는 했다.
저격총,한때 사라졌다가 대물저격총이 다시 주목 받게 된 이유는 기동 장비의 증가 추세 때문이다.
저격총,바로 대물저격총이 가지고 있던 고유의 단점을 해결하여야 했던 것이었다.
저격총,바로 케네디 미국 대통령을 암살한 저격총으로 역사에 기록된 것이다.
저격총,"저격총처럼 대개 정확도와 파괴력이 큰 소총은 반발력이 커서 총의 무게로 이를 상쇄시키지만, 사용의 편리성을 고려한다면 무작정 총을 크게 만들 수도 없는 노릇이다."
저격총,장거리의 목표물과 교전하기 위해서는 저격총이 사용된다.
저격총,하지만 그러면서도 엄청난 화력과 사거리를 잊지 못한 많은 이들에 의해 대물저격총의 연구는 계속되었다.
전략 폭격기,B-52 폭격기와 마찬가지로 지난 60여 년간 러시아의 대표 전략 폭격기로 활약하고 있다.
전략 폭격기,비록 B-29가 핵무기 운반 능력이 입증된 최초의 전략 폭격기이기는 했지만 미국 본토에서 발진하여 소련의 깊숙한 곳까지 날아가 작전을 펼치기에는 항속거리가 짧았다.
전략 폭격기,"이를 위해서는 전략 폭격기들이 상시 초계비행을 해야 했고, 구 소련의 목표 지점까지 날아갈 수 있도록 항상 연료를 가득 채우고 있어야 했다."
전략 폭격기,이처럼MiG-21은 근접전에서 뛰어난 성과를 보였고 최초 개발 목적대로 미국의 전략 폭격기인B-52를 격추시키기도 했다.
전략 폭격기,미 전략공군사령부에서는 이 때문에 중거리 전략 폭격기인FB-111으로 개조하여 운용하였을 정도였다.
전략 폭격기,ICBM등의 등장으로 역할이 많이 감소되었지만 미국의 전략 폭격기 전력은 소련에게 골치 아픈 존재였고 당연히 이를 막기 위한 다양한 방법이 연구되었다.
전략 폭격기,미 공군의전략 폭격기에서만 운용되는GBU-57은GPS로 유도되며 지난 2011년까지 10여 발이 도입되었다.
전략 폭격기,핵무기의 발사 또는 투하 수단으로 전략 폭격기 외에도 잠수함이 사용됨으로써 군 최고지휘부의 입장에서는 보다 다양한 작전 계획을 세울 수 있게 되었다.
전략 폭격기,원래 탄생 목적이 공대공 전투보다는 소련 본토를 공격하는 미국의 전략 폭격기를 요격하기 위해서였지만 동시대에 등장한F-4를 비롯한 미제 전투기에 비해 객관적 성능이 뒤졌다.
전략 폭격기,"당시 미 해군은 제2차 대전 말기에 제작된A-1, 작지만 강력한 무장이 가능한A-4등을 전술 폭격에 사용하였고 적진 깊숙이까지 침투하여 핵폭탄을 투하할 수 있는A-3,A-5를 마치 공군의 전략 폭격기처럼 운용하였다."
전략 폭격기,"미국은 1957년 MB-1(이후 AIR-2 지니로 변경)로 명명된 전술 핵탄두 탑재 공대공 로켓탄을 개발하였는데, 이것을 다연장로켓인 마이티마우스 대신 F-89 요격기에 탑재하여 소련 전략 폭격기의 미 본토 침투 차단에 투입하였다."
전략 폭격기,왜냐하면 이후 전략 폭격기의 아버지가 되는B-29 슈퍼포트리스(Superfortress)가 있었기 때문이었다.
전략 폭격기,히로시마와 나가사키에B-29가 투하한 핵폭탄으로 일본은 반항을 멈추고 전쟁이 끝나게 되었는데 이것은 한편으로 핵폭탄 투하가 가능한 새로운 개념의 전략 폭격기가 등장하였음을의미하는 군사 전략상 혁명이기도 하였다.
전략 폭격기,이때부터 전략 폭격의 개념은 핵폭탄을 장착한 장거리 중폭격기가 담당하는 것으로 각인되어 버렸고 이 때문에B-29는 전략 폭격기의 아버지로 자리매김하였다.
전략 폭격기,"오늘날 전략 폭격기로 손꼽는B-52,B-1,B-2,Tu-26,Tu-160 같은 기종도 사실 폭격기의 단독적인 작전은 불가능할 정도라고 보아야 되는데 가장 큰 이유는 그 둔중한 덩치와 극악한 기동력 때문에 요격당할 가능성이 크기 때문이다."
전익기,전익기의 미래 모습이 과연 어떨지 사뭇 궁금해진다.
전익기,"하지만 기술의 발달, 특히 컴퓨터를 기반으로 한플라이 바이 와이어(fly-by-wire) 기술은 이러한 난제를 해결하게 해주면서 전익기는 어느덧 미래를 대표하는 비행체로 자리매김하였다."
전익기,지금까지 알아 본 것처럼 날개로만 이루어진 전익기는 구조상 더 멀리 오랫동안 비행이 가능하다는 점이 크나 큰 매력이었다.
전익기,그리고 그러한 도전의 바탕에는 전익기에 대한 굳은 신념을 갖고 줄기차게 연구를 계속해온 노드롭의 창업자 잭 노드롭(Jack Northrop)의 꿈이 있었다.
전익기,단순한 모양의 전익기가 레이더 반사율이 적다는 사실을 당시에는 깨닫지 못하였던 것이었다.
전익기,전익기에 대한 가능성을 알고 있던 노드럽의 중단 없는 도전이었다.
전익기,한마디로 전익기의 장점을 제대로 살린 장거리 폭격기였다.
전익기,"전익기는 비행에 적합하지만 방향 전환과 같은 제어가 상당히 어려운 편이어서 비행을 완벽하게 제어할 수 있도록 컴퓨터의 도움을 받아야 했는데, 당시에는 이런 기술이 부족하였기 때문이었다."
전익기,그런데 상상을 뛰어넘는 혁신적인 디자인으로 생각한 전익기는 그 역사가 의외로 오래 된 형태의 비행체다.
전익기,"사실 전익기는 동 시대에 미국과 소련을 비롯한 여러 나라에서 이미 개발 중에 있었는데, 그 중 가장 빛을 낸 나라는 미국이었다."
전익기,하지만 전익기는 독일이 유일하게 연구를 하였던 나라가 아니었고 단지 선도 국가들 중 하나였을 뿐이었다.
전익기,이 두 계획은 고정익기와 회전익기라는 차이점이 있었다.
전익기,"실험 끝에 독일 군부는Me321을 선택하였는데, 여담으로 비행 능력은 마무트(Mammut)라고 불린Ju322가 뛰어났지만 오늘날의 전익기같이 시대를 너무 앞서간 디자인이 오히려 거부감을 주었다고 전한다."
전익기,"사실B-2의 특징인 전익기는 생각보다 오래된 기체 형태지만, 기술의 발전에 힘입어 비행 제어 문제가 해결되면서 실용화가 이루어진 것이다."
전익기,지금까지 보아왔던 보통의 비행체들과 확연히 차이가나는전익기(Flying Wing)였다.
전익기,막연히 비행이 가능할까 생각하기 쉽지만 연(Kite) 같은 전익기의 구조는 비행에 상당히 유리하다.
전익기,"결국 오랜 연구 과정을 거쳐 오늘날 비행기의 정형이 완성되었지만, 당연히 초기의 비행기들은 다양한 여러 방향으로 연구되었고 그 중에는 전익기 형태도 있었다."
전익기,그러하였음에도 전익기가 낯설게 된 이유는 다른 모양의 비행기에 비해서 실제로 비행을 구현하는데 많은 난제가 있어서였다.
전익기,그 중에서 전익기의 역사와 관련하여 호사가들의 입에 먼저 언급되는 것이 독일의 글라이더 제작자인 호르텐(Horten) 형제가 만든 일련의 시리즈들이다.
전익기,흔히 전익기와 같이 생소한 비행체를 보았을 때 제일 먼저 머리에 떠오르는 것이 이후 ‘나치의 비밀병기’들로 많이 통칭되는 제2차 대전 말기에 독일에서 만들거나 연구 중이었던 무기들이라 할 수 있다.
전익기,어려서부터 비행에 취미가 많았던 호르텐 형제들은 1930년 초부터 글라이더를 만들었는데 그들은 전익기가 직진성이 좋고 장거리 비행에도 적합함을 알았다.
전익기,IV의 제작에 성공하였고 이후 동력을 장착한 전익기 개발에 나서 독일 공군 총사령관 괴링의 관심을 끌기도 하였다.
전익기,무려 70년 전에 실용화 직전까지 제작이 이루어졌던 이들 전익기들은 지금 보아도 전혀 어색하지 않을 만큼 뛰어난 모습이다.
전익기,"X-216H는 자세 제어용 미익이 달려있어 완벽한 전익기로 볼 수 없지만, 이러한 기술력을 바탕으로 1941년에 N-1M처럼 보다 발전된 단계의 전익기 제작이 이루어졌다."
전익기,100은 마치B-2 폭격기같은 전익기가 될 만한 구조였다.
전익기,고정익기와 달리 회전익기는 기체 피로도가 적어 충분한 유지 보수가 이루어진다면 이론상으로는 반영구적으로 기체를 쓸 수 있기 때문에 가능한 일이다.
전익기,그렇다 보니 최근 정찰기의 대세가 되어버린 많은 무인정찰기들과 앞으로 도입이 예정된무인전투기들이 전익기를 기반으로 제작되거나 개발 중에 있다.
